เมื่อพบเครื่องหมายนี้ ผู้ขับขี่ต้องปฏิบัติอย่างไร,https://lh6.googleusercontent.com/nIy_idjjrkksV5Jx8I38TVTiew3WFjREoETF73H9Ea5ErkX81lp0awoct8lC96U9QV21ccbLlZReafsFR62UP8PWBbjUR1Ys163CxFjpTQKeXS25WmyxGDwuIKnjmI7j=w81,"ให้เลี้ยวขวา, ให้เลี้ยวซ้าย, ห้ามเลี้ยวซ้าย, ห้ามเลี้ยวขวา",ห้ามเลี้ยวซ้าย
จากภาพต่อไปนี้ ภาพใดแสดงการจอดรถอย่างถูกต้อง,,"1 $https://lh6.googleusercontent.com/I96GVgTClZP0dnSLFwGr22Dq99oIteynS7ulz4kcfrulRadvzwuaWKkRgqzU3EZc5GnTkr4A5VgKOYyK8bh5yA46LJIANRssR2-JOR7rHepRzWFaoKeNegbagHD6VZhE=w260, 2 $https://lh6.googleusercontent.com/2M5RxvollMEID6EQKhfCXreFlTukc5IwZI550ycobHuDScODLNeHqZyL2EAYotkmfSdoe26hLF1WTVVmO766bNlZHkHHOaRSPaKxGaqNnIszsteKPMwOzfgqeCiXNhD8=w181, 3 $https://lh4.googleusercontent.com/xz-R4syD5A0moDqjh_H4j3UcGXwPperXxSHNOmKRaG7bo19VcRdgvavTIyQxwLyhrqGMVX1VcuYwX_mYMsmJcuOBNlbaGN2icCa9N8J5ShUSe8exsW6lDYThyRErFoK3=w260, 4 $https://lh3.googleusercontent.com/7BLVMPvEzOCvPNyz4Qx3E3s2iSBs-mV1HPLwLgYme952GmILR4HuITklfWSxiAXPoo2AvYCZ0A-vC4ZGIe7IBjqy13rTxEwEhkrijQxJ4ffgMbeeEA9vCE-Xp1zOov8X=w220",4
เครื่องหมายนี้ หมายความว่าอะไร ?,https://lh3.googleusercontent.com/jUN_7397wBD54GbAMlKXNw27NxyJ6EK88aeJZGCW0vall4z_sTuZ8iQCImLvW94idhd4Yfgz6C8BhJ3ij7s-vuNRQbpPMJjTs2MAldSS6PVUNXlKnVGXnz9HcffTW2WD=w105,"ทางข้างหน้าเป็นทางโค้งขวา, ทางข้างหน้าเป็นทางโค้งกลับเริ่มขวา, ทางข้างหน้าเป็นทางโค้งซ้าย, ทางข้างหน้าโค้งรัศมีแคบเลี้ยวซ้าย",ทางข้างหน้าเป็นทางโค้งขวา
ปัจจัยใดต่อไปนี้มีผลต่อการเกิดสถานการณ์อุบัติเหตุมากที่สุด,,"ลักษณะทางภูมิประเทศ, ความไม่พร้อมของผู้ขับขี่, การเคลื่อนที่ของรถ หรือคนเดินเท้า, สภาพผิวจราจร",ความไม่พร้อมของผู้ขับขี่
ก่อนขับรถเข้าโค้งหรือมุมเลี้ยว ควรใช้ความเร็วอย่างไร,,"ลดความเร็วลงให้มากที่สุดเท่าที่จะทำได้, ควบคุมความเร็วรถให้เหมาะสมกับโค้งหรือมุมเลี้ยว, ใช้ความเร็วคงที่, เพิ่มความเร็วให้มากขึ้นกว่าเดิม",ควบคุมความเร็วรถให้เหมาะสมกับโค้งหรือมุมเลี้ยว
ผู้ขับขี่ต้องการกลับรถต้องปฏิบัติอย่างไร,,"เข้าช่องทางให้ถูกต้องและให้กลับรถได้เมื่อปลอดภัย, กลับรถช่องทางไหนก็ได้, กลับรถในบริเวณที่คับขัน, กลับรถที่บริเวณเส้นทะแยงเหลือง",เข้าช่องทางให้ถูกต้องและให้กลับรถได้เมื่อปลอดภัย
ข้อใดต่อไปนี้เป็นการปฏิบัติที่ไม่ถูกต้อง,,"แซงได้หากรถข้างหน้าของท่านเปิดไฟเลี้ยวซ้ายและชะลอความเร็วลง, เร่งความเร็วขณะที่รถข้างหลังกำลังจะแซงรถของท่าน, ไม่แซงหากรถคันหน้ากำลังแซงอยู่, ไม่แซงหากมีรถวิ่งสวนมาในระยะใกล้",เร่งความเร็วขณะที่รถข้างหลังกำลังจะแซงรถของท่าน
ข้อใดที่ทำให้การหยุดรถต้องใช้ระยะทางมากขึ้นจึงสามารถหยุดรถได้,,"น้ำหนักบรรทุกลดน้อยลง, ความเร็วในการเหยียบเบรก, น้ำหนักบรรทุกเพิ่มมากขึ้น, ความรวดเร็วในการตัดสินใจ",น้ำหนักบรรทุกเพิ่มมากขึ้น
เมื่อรถคันข้างหน้าให้สัญญาณจะเลี้ยวรถหรือเปลี่ยนช่องทางเดินรถ ผู้ขับขี่ที่ขับรถตามหลังต้องปฏิบัติอย่างไร,,"จอดรถ, เร่งความเร็วเพื่อจะไปก่อน, ชะลอความเร็วและให้ทางแก่เขาไปก่อน, หยุดรถ",ชะลอความเร็วและให้ทางแก่เขาไปก่อน
หากท่านเติมน้ำมันผิดประเภทควรปฏิบัติอย่างไร,,"ทำการเปลี่ยนถ่ายออกทันที, ขับไปให้หมดถังแล้วเติมชนิดที่ถูกเข้าไป, ขับไปถ้ามีผลต่อเครื่องยนต์ค่อยถ่ายออก, เติมชนิดที่ถูกเข้าไปเพื่อทำให้เจือจาง",ทำการเปลี่ยนถ่ายออกทันที
ขณะกำลังจะเลี้ยวรถ และมองเห็นคนกำลังข้ามถนน ผู้ขับขี่ควรปฏิบัติอย่างไร,,"โบกมือและตะโกนต่อว่าเพื่อเร่งให้ผู้คนเดินผ่านไป, รอจนกว่าคนเดินเท้าจะเดินผ่านไปแล้วจึงเลี้ยว, บีบแตรไล่เพื่อไม่ให้ผู้คนเดินผ่าน, ขับเข้าไปใกล้คนเดินเท้าในระยะกระชั้นชิด",รอจนกว่าคนเดินเท้าจะเดินผ่านไปแล้วจึงเลี้ยว
เมื่อพบเครื่องหมายนี้ ผู้ขับขี่ควรปฏิบัติอย่างไร,https://lh4.googleusercontent.com/xRqHv_-UuGvQ_sIMGWz1cbousyb3NRMd5-GRqlNr1vPJMf_4CMDAJWngGnqnYlk4_Ptu3MmY0KLGJXIEznf0BwpaqK7FN4iiCQg9vMNc_Gb3v4E8_yp0b1qPqUiV8exQ=w160,"ขับรถให้ช้าลง เพิ่มความระมัดระวัง ทางข้างหน้าเป็นทางลงลาดชัน, ขับรถให้ช้าลง เพิ่มความระมัดระวัง ทางข้างหน้ามีสะพานแคบ, ขับรถให้ช้าลง เพิ่มความระมัดระวัง ทางข้างหน้าต้องใช้ทางเบี่ยงขวา, ขับรถให้ช้าลง เพิ่มความระมัดระวัง ทางข้างหน้าเป็นทางขึ้นลาดชัน",ขับรถให้ช้าลง เพิ่มความระมัดระวัง ทางข้างหน้าต้องใช้ทางเบี่ยงขวา
